round,global_step,s,bin,n,h_mean,beta_mean,w_mean,effective_w_mean,delta2_mean,u_norm_mean,dudt_norm_mean,hdudt_norm_mean
48,10560,0.84,"[0.1,0.3)",2897,0.194034,1.043343,0.00666298,0.00695177,218.4843,33.5244,33.1888,6.5281
48,10560,0.84,"[0.3,0.5)",1669,0.385929,0.832631,0.0051143,0.00425832,347.7631,33.2871,29.9814,11.3322
48,10560,0.84,"[0.5,0.7)",529,0.57562,0.624312,0.0061574,0.00384414,222.97,33.0616,17.757,10.1686
48,10560,0.84,"[0.7,1.0)",63,0.752104,0.430446,0.00505246,0.00217481,280.0777,33.3254,17.2351,13.0046
48,10560,0.84,boundary(r=t),7012,0.0,1.0,0.00909672,0.00909672,134.2416,0.0,0.0,0.0
49,10780,0.836667,"[0.0,0.1)",1822,0.049229,1.201543,0.00887729,0.01066644,144.0579,33.3937,33.4883,1.6081
49,10780,0.836667,"[0.1,0.3)",3023,0.192321,1.045044,0.00679677,0.00710292,207.7931,33.6183,32.9374,6.4093
49,10780,0.836667,"[0.3,0.5)",1596,0.387066,0.83204,0.00524768,0.00436628,335.0604,33.3909,29.398,11.1833
49,10780,0.836667,"[0.5,0.7)",517,0.572849,0.628843,0.00578216,0.00363607,221.7362,33.2895,18.6971,10.649
49,10780,0.836667,"[0.7,1.0)",55,0.752554,0.432295,0.00465577,0.00201266,363.16,32.6213,18.7714,14.0498
49,10780,0.836667,boundary(r=t),7012,0.0,1.0,0.00894184,0.00894184,136.3563,0.0,0.0,0.0
50,11000,0.833333,"[0.0,0.1)",1829,0.050406,1.199468,0.00916926,0.01099823,141.7358,33.2951,32.3096,1.5994
50,11000,0.833333,"[0.1,0.3)",2960,0.192553,1.044613,0.00672288,0.00702281,215.4454,33.5914,33.5229,6.5356
50,11000,0.833333,"[0.3,0.5)",1643,0.384367,0.835654,0.00515871,0.00431089,354.8325,33.4172,30.5782,11.4897
50,11000,0.833333,"[0.5,0.7)",537,0.573225,0.629886,0.00573768,0.00361409,215.0435,33.0617,18.0998,10.3192
50,11000,0.833333,"[0.7,1.0)",44,0.751004,0.436173,0.0051981,0.00226727,243.0216,32.8936,15.7727,11.8703
50,11000,0.833333,boundary(r=t),7012,0.0,1.0,0.00906089,0.00906089,134.8313,0.0,0.0,0.0
51,11220,0.83,"[0.0,0.1)",1889,0.048526,1.200715,0.00906319,0.01088231,140.7768,33.4419,32.9347,1.5715
51,11220,0.83,"[0.1,0.3)",2918,0.193496,1.04341,0.0067449,0.0070377,215.5047,33.5191,33.1811,6.5246
51,11220,0.83,"[0.3,0.5)",1621,0.38706,0.833383,0.0051403,0.00428384,351.4259,33.4411,30.6646,11.6015
51,11220,0.83,"[0.5,0.7)",521,0.574231,0.63031,0.00580908,0.00366152,236.9119,33.1747,18.9176,10.7917
51,11220,0.83,"[0.7,1.0)",64,0.744363,0.445649,0.00544668,0.00242731,345.504,32.2279,17.7303,13.2311
51,11220,0.83,boundary(r=t),7012,0.0,1.0,0.00888938,0.00888938,136.1472,0.0,0.0,0.0
52,11440,0.826667,"[0.0,0.1)",1833,0.05051,1.197761,0.00919019,0.01100766,140.4874,33.4208,32.283,1.6078
52,11440,0.826667,"[0.1,0.3)",2963,0.193426,1.043312,0.00671188,0.00700258,211.4887,33.4947,32.599,6.3693
52,11440,0.826667,"[0.3,0.5)",1599,0.386536,0.834613,0.00522817,0.0043635,332.1276,33.3008,29.3086,11.1352
52,11440,0.826667,"[0.5,0.7)",546,0.576499,0.629391,0.00592204,0.00372728,224.3548,33.1993,18.5089,10.5991
52,11440,0.826667,"[0.7,1.0)",72,0.743564,0.448763,0.0054247,0.0024344,254.3494,32.7118,17.32,12.8216
52,11440,0.826667,boundary(r=t),7012,0.0,1.0,0.00901504,0.00901504,134.9175,0.0,0.0,0.0
53,11660,0.823333,"[0.0,0.1)",1910,0.049877,1.197644,0.00906355,0.0108549,143.0605,33.3705,33.1041,1.6239
53,11660,0.823333,"[0.1,0.3)",2878,0.19188,1.044803,0.00679513,0.00709958,212.2677,33.5427,32.8389,6.4035
53,11660,0.823333,"[0.3,0.5)",1603,0.385356,0.83656,0.00515005,0.00430833,332.1807,33.4918,29.8495,11.2793
53,11660,0.823333,"[0.5,0.7)",561,0.569952,0.637856,0.00577493,0.00368357,241.9315,33.1888,19.07,10.8098
53,11660,0.823333,"[0.7,1.0)",61,0.754699,0.438928,0.0050921,0.00223507,268.5839,33.2233,17.5607,13.2836
53,11660,0.823333,boundary(r=t),7012,0.0,1.0,0.00904532,0.00904532,135.0914,0.0,0.0,0.0
54,11880,0.82,"[0.0,0.1)",1874,0.049704,1.197032,0.00919288,0.01100417,140.5597,33.4323,32.8336,1.5906
54,11880,0.82,"[0.1,0.3)",2878,0.192696,1.043744,0.00686835,0.0071688,204.7932,33.4973,31.8029,6.2282
54,11880,0.82,"[0.3,0.5)",1684,0.384838,0.837765,0.00506051,0.00423952,352.5185,33.3999,31.0464,11.8022
54,11880,0.82,"[0.5,0.7)",526,0.574876,0.634041,0.0057825,0.00366634,239.0922,33.2435,19.1274,10.9365
54,11880,0.82,"[0.7,1.0)",51,0.742507,0.454446,0.00555712,0.00252541,236.9018,32.8817,15.654,11.6005
54,11880,0.82,boundary(r=t),7012,0.0,1.0,0.00893529,0.00893529,135.9951,0.0,0.0,0.0
55,12100,0.816667,"[0.0,0.1)",1873,0.051077,1.194768,0.00939603,0.01122608,138.2671,33.5348,33.1468,1.6392
55,12100,0.816667,"[0.1,0.3)",2992,0.191594,1.044746,0.00681215,0.00711697,205.9665,33.558,32.5236,6.3064
55,12100,0.816667,"[0.3,0.5)",1587,0.386685,0.836456,0.00518046,0.00433323,357.6864,33.539,31.0095,11.7662
55,12100,0.816667,"[0.5,0.7)",517,0.57762,0.632612,0.00588381,0.00372217,230.834,33.2184,18.4106,10.6237
55,12100,0.816667,"[0.7,1.0)",44,0.754966,0.443013,0.00548229,0.00242872,234.8054,33.0064,15.3763,11.6629
55,12100,0.816667,boundary(r=t),7012,0.0,1.0,0.00905798,0.00905798,134.7687,0.0,0.0,0.0
56,12320,0.813333,"[0.0,0.1)",1831,0.049856,1.195271,0.0092675,0.01107717,141.2463,33.3387,33.658,1.6395
56,12320,0.813333,"[0.1,0.3)",2999,0.192452,1.043651,0.00681807,0.00711569,211.3192,33.5578,33.048,6.4055
56,12320,0.813333,"[0.3,0.5)",1626,0.385797,0.838067,0.00524052,0.00439191,362.3882,33.2022,30.8163,11.6932
56,12320,0.813333,"[0.5,0.7)",498,0.570389,0.64175,0.00572815,0.00367604,249.6925,33.0986,19.5596,11.0653
56,12320,0.813333,"[0.7,1.0)",59,0.746697,0.454285,0.00503595,0.00228775,257.4365,32.4528,17.1224,12.8078
56,12320,0.813333,boundary(r=t),7012,0.0,1.0,0.00914798,0.00914798,133.8952,0.0,0.0,0.0
57,12540,0.81,"[0.0,0.1)",1841,0.049685,1.194653,0.0093899,0.01121767,138.8909,33.4296,33.0186,1.6005
57,12540,0.81,"[0.1,0.3)",2972,0.191732,1.044235,0.00693451,0.00724126,210.0471,33.6282,32.8554,6.3656
57,12540,0.81,"[0.3,0.5)",1613,0.387179,0.837263,0.0051636,0.00432329,343.6961,33.4183,30.2611,11.5038
57,12540,0.81,"[0.5,0.7)",538,0.578393,0.634775,0.006001,0.00380929,217.1621,33.15,18.1016,10.4209
57,12540,0.81,"[0.7,1.0)",49,0.75114,0.451916,0.00500956,0.0022639,361.6278,32.0856,18.8261,14.2495
57,12540,0.81,boundary(r=t),7012,0.0,1.0,0.00911425,0.00911425,133.5172,0.0,0.0,0.0
58,12760,0.806667,"[0.0,0.1)",1859,0.047999,1.195633,0.00942764,0.011272,140.0903,33.5543,33.3334,1.5602
58,12760,0.806667,"[0.1,0.3)",2927,0.193276,1.042425,0.00681499,0.00710412,210.9168,33.6836,33.5469,6.5597
58,12760,0.806667,"[0.3,0.5)",1620,0.385442,0.839765,0.00510451,0.00428659,377.0493,33.4612,31.7194,12.0321
58,12760,0.806667,"[0.5,0.7)",552,0.572961,0.64198,0.00592171,0.00380162,224.8289,33.138,18.3741,10.4271
58,12760,0.806667,"[0.7,1.0)",55,0.761791,0.442804,0.00508547,0.00225187,387.8499,33.4531,18.4428,14.2079
58,12760,0.806667,boundary(r=t),7012,0.0,1.0,0.00912748,0.00912748,133.7465,0.0,0.0,0.0
59,12980,0.803333,"[0.0,0.1)",1840,0.048493,1.194306,0.00925954,0.01105872,139.548,33.3958,33.8004,1.6247
59,12980,0.803333,"[0.1,0.3)",2988,0.192252,1.043325,0.00689801,0.00719686,209.7129,33.5562,33.0841,6.4145
59,12980,0.803333,"[0.3,0.5)",1558,0.38549,0.840376,0.00510569,0.00429071,355.7225,33.4307,31.1181,11.7905
59,12980,0.803333,"[0.5,0.7)",560,0.571253,0.645291,0.00559736,0.00361193,244.0181,33.2653,19.3344,10.9591
59,12980,0.803333,"[0.7,1.0)",67,0.749518,0.457994,0.00431918,0.00197816,316.7024,33.0818,18.1509,13.6429
59,12980,0.803333,boundary(r=t),7012,0.0,1.0,0.00918895,0.00918895,133.354,0.0,0.0,0.0
60,13200,0.8,"[0.0,0.1)",1807,0.049294,1.192664,0.00939663,0.01120703,137.4095,33.4036,33.1768,1.6028
60,13200,0.8,"[0.1,0.3)",3021,0.193002,1.042358,0.00683447,0.00712397,214.1002,33.5435,33.5586,6.5412
60,13200,0.8,"[0.3,0.5)",1596,0.387407,0.839031,0.00514558,0.0043173,350.1955,33.4435,30.072,11.4705
60,13200,0.8,"[0.5,0.7)",537,0.577166,0.640545,0.00583796,0.00373948,222.3534,33.0373,18.4435,10.5894
60,13200,0.8,"[0.7,1.0)",52,0.740878,0.469263,0.00517367,0.00242781,249.1032,33.6946,17.539,13.0197
60,13200,0.8,boundary(r=t),7012,0.0,1.0,0.0092682,0.0092682,132.8088,0.0,0.0,0.0
61,13420,0.796667,"[0.0,0.1)",1840,0.04915,1.19201,0.00924022,0.01101444,138.7145,33.4519,32.254,1.5572
61,13420,0.796667,"[0.1,0.3)",3024,0.193944,1.041202,0.00669787,0.00697384,214.9731,33.5095,33.4949,6.5667
61,13420,0.796667,"[0.3,0.5)",1557,0.387012,0.840107,0.00518332,0.00435455,347.6644,33.4306,30.3034,11.519
61,13420,0.796667,"[0.5,0.7)",532,0.572632,0.646802,0.00572976,0.00370602,242.3054,33.1062,19.1388,10.8934
61,13420,0.796667,"[0.7,1.0)",60,0.751025,0.460925,0.00489838,0.00225778,246.8017,33.1351,16.7233,12.5951
61,13420,0.796667,boundary(r=t),7012,0.0,1.0,0.0092343,0.0092343,132.7133,0.0,0.0,0.0
62,13640,0.793333,"[0.0,0.1)",1824,0.049978,1.190347,0.00928509,0.01105248,138.834,33.4146,32.6306,1.6076
62,13640,0.793333,"[0.1,0.3)",2964,0.191469,1.0436,0.00690265,0.0072036,208.6838,33.5534,33.1632,6.4235
62,13640,0.793333,"[0.3,0.5)",1590,0.386864,0.840931,0.00516199,0.00434088,336.5613,33.486,29.7028,11.3537
62,13640,0.793333,"[0.5,0.7)",582,0.577532,0.64317,0.00557671,0.00358677,246.7205,33.2057,19.3557,11.0685
62,13640,0.793333,"[0.7,1.0)",53,0.753028,0.461154,0.00544911,0.00251288,307.5984,33.3366,18.5838,13.984
62,13640,0.793333,boundary(r=t),7012,0.0,1.0,0.009177,0.009177,133.3343,0.0,0.0,0.0
63,13860,0.79,"[0.0,0.1)",1870,0.049133,1.190429,0.00920862,0.01096221,139.3621,33.3937,32.5741,1.5588
63,13860,0.79,"[0.1,0.3)",2933,0.193633,1.041184,0.00680561,0.00708589,211.4256,33.5254,33.0033,6.4875
63,13860,0.79,"[0.3,0.5)",1618,0.386177,0.842311,0.00521573,0.00439326,353.7033,33.3955,30.7254,11.7094
63,13860,0.79,"[0.5,0.7)",528,0.574943,0.647332,0.00578953,0.00374775,243.9395,33.2555,19.1349,10.9245
63,13860,0.79,"[0.7,1.0)",64,0.754098,0.462277,0.00466089,0.00215462,345.2444,33.2793,19.1064,14.4329
63,13860,0.79,boundary(r=t),7012,0.0,1.0,0.00929728,0.00929728,131.9222,0.0,0.0,0.0
64,14080,0.786667,"[0.0,0.1)",1805,0.048543,1.190234,0.00959757,0.01142335,136.2786,33.5323,31.6999,1.5197
64,14080,0.786667,"[0.1,0.3)",2949,0.194067,1.040562,0.00684329,0.00712086,213.1339,33.6237,33.8378,6.6697
64,14080,0.786667,"[0.3,0.5)",1679,0.388329,0.840766,0.00535423,0.00450165,339.2448,33.2568,30.0361,11.4639
64,14080,0.786667,"[0.5,0.7)",530,0.574743,0.649017,0.00578222,0.00375276,236.7891,33.0941,19.1334,10.8975
64,14080,0.786667,"[0.7,1.0)",50,0.745855,0.473158,0.00564042,0.00266881,245.8917,32.6659,16.4059,12.3011
64,14080,0.786667,boundary(r=t),7012,0.0,1.0,0.00932334,0.00932334,131.2886,0.0,0.0,0.0
65,14300,0.783333,"[0.0,0.1)",1806,0.049802,1.18814,0.00924883,0.01098889,140.404,33.3952,32.0246,1.5703
65,14300,0.783333,"[0.1,0.3)",2971,0.194081,1.040375,0.00698754,0.00726966,211.651,33.6365,33.3064,6.5479
65,14300,0.783333,"[0.3,0.5)",1650,0.38658,0.843219,0.00513587,0.00433066,354.9245,33.4244,30.5079,11.6577
65,14300,0.783333,"[0.5,0.7)",532,0.57269,0.652639,0.00561818,0.00366665,237.3104,33.4641,19.8241,11.2698
65,14300,0.783333,"[0.7,1.0)",54,0.744442,0.476715,0.00488958,0.00233093,323.2698,32.9303,19.6411,14.6327
65,14300,0.783333,boundary(r=t),7012,0.0,1.0,0.00915948,0.00915948,133.6074,0.0,0.0,0.0
66,14520,0.78,"[0.0,0.1)",1890,0.049373,1.18778,0.00944273,0.01121588,137.9809,33.4844,32.5211,1.5883
66,14520,0.78,"[0.1,0.3)",2910,0.192003,1.042323,0.00682668,0.00711561,206.5378,33.6378,33.1185,6.472
66,14520,0.78,"[0.3,0.5)",1633,0.387305,0.843146,0.00493807,0.00416352,358.8857,33.4192,31.0992,11.8246
66,14520,0.78,"[0.5,0.7)",521,0.575922,0.650777,0.00567212,0.00369129,252.6639,33.2165,19.3181,10.9988
66,14520,0.78,"[0.7,1.0)",59,0.75078,0.472465,0.00543178,0.00256633,250.6781,33.034,16.2156,12.1866
66,14520,0.78,boundary(r=t),7012,0.0,1.0,0.00936611,0.00936611,131.2349,0.0,0.0,0.0
67,14740,0.776667,"[0.0,0.1)",1828,0.049324,1.187035,0.00960021,0.01139578,136.2169,33.3937,32.075,1.5504
67,14740,0.776667,"[0.1,0.3)",2987,0.195046,1.039055,0.00682073,0.00708712,211.0996,33.5776,33.6865,6.6498
67,14740,0.776667,"[0.3,0.5)",1614,0.386973,0.844156,0.00503007,0.00424616,360.9155,33.4976,31.0966,11.8746
67,14740,0.776667,"[0.5,0.7)",536,0.575769,0.652436,0.00579565,0.00378129,228.7755,33.2557,19.0191,10.855
67,14740,0.776667,"[0.7,1.0)",48,0.736932,0.488808,0.00581145,0.00284068,215.6936,32.9904,15.5617,11.4685
67,14740,0.776667,boundary(r=t),7012,0.0,1.0,0.0092285,0.0092285,132.0873,0.0,0.0,0.0
68,14960,0.773333,"[0.0,0.1)",1756,0.048462,1.187106,0.00952826,0.01131105,136.4017,33.5927,32.2811,1.559
68,14960,0.773333,"[0.1,0.3)",3014,0.193052,1.040901,0.00693908,0.00722289,211.0964,33.6052,33.7913,6.5997
68,14960,0.773333,"[0.3,0.5)",1665,0.38593,0.845879,0.005079,0.00429622,346.7453,33.4637,30.877,11.7396
68,14960,0.773333,"[0.5,0.7)",526,0.575003,0.6547,0.0055509,0.00363417,267.3424,33.2034,20.163,11.4556
68,14960,0.773333,"[0.7,1.0)",52,0.750228,0.47758,0.00534437,0.00255236,243.3198,32.3771,16.945,12.7136
68,14960,0.773333,boundary(r=t),7012,0.0,1.0,0.0093273,0.0093273,131.5857,0.0,0.0,0.0
69,15180,0.77,"[0.0,0.1)",1881,0.048339,1.186411,0.00950092,0.011272,137.561,33.4486,32.4786,1.5379
69,15180,0.77,"[0.1,0.3)",2894,0.191086,1.042706,0.00704296,0.00734374,203.6394,33.4961,32.6337,6.2648
69,15180,0.77,"[0.3,0.5)",1639,0.388468,0.84399,0.00516063,0.00435552,350.5448,33.5329,30.2874,11.5866
69,15180,0.77,"[0.5,0.7)",549,0.575425,0.655737,0.00548368,0.00359585,251.4636,33.3373,19.6956,11.2086
69,15180,0.77,"[0.7,1.0)",50,0.742913,0.487044,0.00541212,0.00263594,232.8345,32.9095,15.5114,11.5474
69,15180,0.77,boundary(r=t),7012,0.0,1.0,0.00935889,0.00935889,131.0082,0.0,0.0,0.0
70,15400,0.766667,"[0.0,0.1)",1895,0.049265,1.184682,0.00921017,0.01091112,139.3063,33.5163,33.1336,1.6061
70,15400,0.766667,"[0.1,0.3)",2896,0.193533,1.04007,0.0070529,0.00733551,208.4701,33.6518,33.3588,6.557
70,15400,0.766667,"[0.3,0.5)",1627,0.386615,0.84652,0.00512437,0.00433788,340.3898,33.4941,30.1895,11.4456
70,15400,0.766667,"[0.5,0.7)",530,0.573985,0.658725,0.00575975,0.00379409,247.2283,33.3066,19.4119,11.0388
70,15400,0.766667,"[0.7,1.0)",65,0.748845,0.483413,0.00585478,0.00283028,256.393,32.3646,16.1551,12.072
70,15400,0.766667,boundary(r=t),7012,0.0,1.0,0.00930908,0.00930908,131.0409,0.0,0.0,0.0
71,15620,0.763333,"[0.0,0.1)",1868,0.050411,1.182741,0.00955039,0.01129563,135.5078,33.4402,32.4619,1.6266
71,15620,0.763333,"[0.1,0.3)",2901,0.19402,1.039405,0.00688089,0.00715204,210.1078,33.5419,33.5153,6.5692
71,15620,0.763333,"[0.3,0.5)",1666,0.385467,0.848323,0.00508922,0.0043173,367.6299,33.453,31.2253,11.8424
71,15620,0.763333,"[0.5,0.7)",534,0.574099,0.660075,0.0057217,0.00377676,247.7082,33.2156,19.2572,11.0339
71,15620,0.763333,"[0.7,1.0)",44,0.746,0.488557,0.00476982,0.00233033,291.667,32.8029,16.9532,12.6794
71,15620,0.763333,boundary(r=t),7012,0.0,1.0,0.0094767,0.0094767,130.839,0.0,0.0,0.0
72,15840,0.76,"[0.0,0.1)",1848,0.048826,1.183511,0.00967181,0.01144669,134.6019,33.4302,31.0866,1.4963
72,15840,0.76,"[0.1,0.3)",2906,0.192898,1.04035,0.00690074,0.00717918,207.2102,33.6518,33.3349,6.4767
72,15840,0.76,"[0.3,0.5)",1648,0.383823,0.850623,0.00505251,0.00429779,342.973,33.51,30.997,11.6565
72,15840,0.76,"[0.5,0.7)",550,0.576457,0.659189,0.00556422,0.00366787,288.3129,33.349,19.986,11.4004
72,15840,0.76,"[0.7,1.0)",61,0.745148,0.491601,0.00514506,0.00252932,245.1967,32.4569,16.497,12.2767
72,15840,0.76,boundary(r=t),7012,0.0,1.0,0.00940671,0.00940671,130.9968,0.0,0.0,0.0
73,16060,0.756667,"[0.0,0.1)",1826,0.049403,1.182148,0.00956743,0.01131011,136.4676,33.3568,32.7393,1.5882
73,16060,0.756667,"[0.1,0.3)",3004,0.192208,1.040858,0.00701428,0.00730087,204.5082,33.5198,33.3829,6.4665
73,16060,0.756667,"[0.3,0.5)",1577,0.385605,0.849525,0.00505998,0.00429858,343.3471,33.5254,30.6078,11.5996
73,16060,0.756667,"[0.5,0.7)",555,0.575363,0.661766,0.00585581,0.00387518,249.3621,33.0912,19.2505,10.9665
73,16060,0.756667,"[0.7,1.0)",51,0.756125,0.482997,0.00539653,0.00260651,287.0287,32.9948,17.4372,13.1876
73,16060,0.756667,boundary(r=t),7012,0.0,1.0,0.00935047,0.00935047,131.0554,0.0,0.0,0.0
74,16280,0.753333,"[0.0,0.1)",1860,0.049017,1.18172,0.00988156,0.01167723,135.5001,33.4832,31.9289,1.5572
74,16280,0.753333,"[0.1,0.3)",2976,0.194069,1.038845,0.00702787,0.00730087,208.67,33.6527,33.8013,6.5896
74,16280,0.753333,"[0.3,0.5)",1588,0.388039,0.84778,0.00522003,0.00442544,330.7018,33.4741,29.8886,11.4222
