model,B,n_cal,subset,UCB_K,UCB_S,UCB_cal_mean,UCB_cal_ucb,UCB_heldout_risk,UCB_regret,UCB_near_optimal,UCB_heldout_micro_risk,ERM_K,ERM_S,ERM_cal_mean,ERM_cal_ucb,ERM_heldout_risk,ERM_regret,ERM_near_optimal,ERM_heldout_micro_risk,oracle_K,oracle_S,oracle_risk,fullval_heldout_risk,regret_pure_width,regret_pure_depth,regret_balanced,regret_historical,regret_fullval
PENGUIN,16,25,124,16,1,5.414347,6.80915,7.363108,0.873889,False,7.389844,16,1,5.414347,6.80915,7.363108,0.873889,False,7.389844,8,2,6.489219,6.489219,0.873889,2.27277,0.298616,0.0,0.0
PENGUIN,16,25,125,16,1,8.691424,11.455939,7.052779,0.883046,False,7.093646,16,1,8.691424,11.455939,7.052779,0.883046,False,7.093646,8,2,6.169733,6.169733,0.883046,2.340359,0.282589,0.0,0.0
PENGUIN,16,25,126,4,4,5.245154,5.965055,6.813849,0.301811,False,6.780225,8,2,5.205991,6.058518,6.512038,0.0,True,6.46017,8,2,6.512038,6.512038,0.778333,2.334225,0.301811,0.0,0.0
PENGUIN,16,25,127,8,2,6.654608,8.335844,6.374858,0.0,True,6.334901,8,2,6.654608,8.335844,6.374858,0.0,True,6.334901,8,2,6.374858,6.374858,0.811096,2.282594,0.24169,0.0,0.0
PENGUIN,16,25,128,4,4,5.733241,6.994293,6.767629,0.341313,False,6.751613,4,4,5.733241,6.994293,6.767629,0.341313,False,6.751613,8,2,6.426316,6.426316,0.848026,2.383869,0.341313,0.0,0.0
PENGUIN,16,25,129,8,2,7.453996,9.084864,6.299159,0.0,True,6.256823,8,2,7.453996,9.084864,6.299159,0.0,True,6.256823,8,2,6.299159,6.299159,0.825166,2.291191,0.292599,0.0,0.0
PENGUIN,16,25,130,8,2,5.55544,7.005444,6.478946,0.0,True,6.42856,8,2,5.55544,7.005444,6.478946,0.0,True,6.42856,8,2,6.478946,6.478946,0.774185,2.371432,0.27615,0.0,0.0
PENGUIN,16,25,131,8,2,6.39696,7.906906,6.399257,0.0,True,6.352439,8,2,6.39696,7.906906,6.399257,0.0,True,6.352439,8,2,6.399257,6.399257,0.774015,2.325716,0.273171,0.0,0.0
PENGUIN,16,25,132,8,2,6.199312,7.893905,6.417974,0.0,True,6.370318,8,2,6.199312,7.893905,6.417974,0.0,True,6.370318,8,2,6.417974,6.417974,0.675982,2.325112,0.267925,0.0,0.0
PENGUIN,16,25,133,4,4,5.230584,6.429713,6.815229,0.300894,False,6.788808,8,2,5.181732,6.491635,6.514335,0.0,True,6.470579,8,2,6.514335,6.514335,0.707197,2.255829,0.300894,0.0,0.0
PENGUIN,16,25,134,8,2,5.218364,6.696729,6.510866,0.0,True,6.459051,8,2,5.218364,6.696729,6.510866,0.0,True,6.459051,8,2,6.510866,6.510866,0.773112,2.233931,0.243673,0.0,0.0
PENGUIN,16,25,135,8,2,5.936985,7.541039,6.442815,0.0,True,6.394047,8,2,5.936985,7.541039,6.442815,0.0,True,6.394047,8,2,6.442815,6.442815,0.747714,2.266361,0.282874,0.0,0.0
PENGUIN,16,25,136,8,2,5.106933,6.058259,6.521419,0.0,True,6.469131,8,2,5.106933,6.058259,6.521419,0.0,True,6.469131,8,2,6.521419,6.521419,0.751526,2.319192,0.300008,0.0,0.0
PENGUIN,16,25,137,8,2,7.403808,9.298615,6.303912,0.0,True,6.261363,16,1,7.402105,9.331857,7.174873,0.870962,False,7.210274,8,2,6.303912,6.303912,0.870962,2.306651,0.265821,0.0,0.0
PENGUIN,16,25,138,8,2,7.48896,10.027756,6.295848,0.0,True,6.25366,8,2,7.48896,10.027756,6.295848,0.0,True,6.25366,8,2,6.295848,6.295848,0.727773,2.361269,0.283533,0.0,0.0
PENGUIN,16,25,139,8,2,6.840007,8.456797,6.357302,0.0,True,6.348491,8,2,6.840007,8.456797,6.357302,0.0,True,6.348491,8,2,6.357302,6.357302,0.864459,2.291435,0.245801,0.0,0.0
PENGUIN,16,25,140,4,4,6.309302,7.772499,6.713078,0.328391,False,6.690877,4,4,6.309302,7.772499,6.713078,0.328391,False,6.690877,8,2,6.384687,6.384687,0.765224,2.365969,0.328391,0.0,0.0
PENGUIN,16,25,141,8,2,6.261921,7.911998,6.412045,0.0,True,6.371116,8,2,6.261921,7.911998,6.412045,0.0,True,6.371116,8,2,6.412045,6.412045,0.786381,2.280032,0.255351,0.0,0.0
PENGUIN,16,25,142,8,2,8.10957,10.493273,6.237078,0.0,True,6.211754,8,2,8.10957,10.493273,6.237078,0.0,True,6.211754,8,2,6.237078,6.237078,0.802363,2.435848,0.291469,0.0,0.0
PENGUIN,16,25,143,4,4,4.6181,5.348804,6.873229,0.304997,False,6.844156,8,2,4.612577,5.442495,6.568233,0.0,True,6.524473,8,2,6.568233,6.568233,0.840809,2.385173,0.304997,0.0,0.0
PENGUIN,16,25,144,8,2,6.232278,8.429047,6.414852,0.0,True,6.394899,8,2,6.232278,8.429047,6.414852,0.0,True,6.394899,8,2,6.414852,6.414852,0.771437,2.297623,0.276623,0.0,0.0
PENGUIN,16,25,145,16,1,4.957589,6.023475,7.406362,0.878285,False,7.450271,16,1,4.957589,6.023475,7.406362,0.878285,False,7.450271,8,2,6.528077,6.528077,0.878285,2.301495,0.268808,0.0,0.0
PENGUIN,16,25,146,4,4,7.193354,9.483736,6.629361,0.318968,False,6.603997,4,4,7.193354,9.483736,6.629361,0.318968,False,6.603997,8,2,6.310392,6.310392,0.813253,2.326446,0.318968,0.0,0.0
PENGUIN,16,25,147,16,1,7.027835,8.849157,7.210316,0.899579,False,7.244129,16,1,7.027835,8.849157,7.210316,0.899579,False,7.244129,8,2,6.310736,6.310736,0.899579,2.24907,0.315752,0.0,0.0
PENGUIN,16,25,148,8,2,6.515328,8.464651,6.388048,0.0,True,6.351937,8,2,6.515328,8.464651,6.388048,0.0,True,6.351937,8,2,6.388048,6.388048,0.804642,2.291283,0.260751,0.0,0.0
PENGUIN,16,25,149,8,2,4.222426,5.056208,6.605179,0.0,True,6.551059,8,2,4.222426,5.056208,6.605179,0.0,True,6.551059,8,2,6.605179,6.605179,0.792904,2.292558,0.241389,0.0,0.0
PENGUIN,16,25,150,4,4,5.200594,6.588381,6.818069,0.307257,False,6.784256,4,4,5.200594,6.588381,6.818069,0.307257,False,6.784256,8,2,6.510812,6.510812,0.833958,2.37899,0.307257,0.0,0.0
PENGUIN,16,25,151,4,4,8.996837,11.64959,6.458576,0.328404,False,6.413815,4,4,8.996837,11.64959,6.458576,0.328404,False,6.413815,8,2,6.130172,6.130172,0.791092,2.37631,0.328404,0.0,0.0
PENGUIN,16,25,152,8,2,5.784566,7.813846,6.457249,0.0,True,6.421327,8,2,5.784566,7.813846,6.457249,0.0,True,6.421327,8,2,6.457249,6.457249,0.779612,2.324214,0.265838,0.0,0.0
PENGUIN,16,25,153,8,2,7.054065,8.937906,6.337031,0.0,True,6.292999,8,2,7.054065,8.937906,6.337031,0.0,True,6.292999,8,2,6.337031,6.337031,0.798425,2.350265,0.280927,0.0,0.0
PENGUIN,16,25,154,8,2,4.688158,5.895601,6.561075,0.0,True,6.515388,8,2,4.688158,5.895601,6.561075,0.0,True,6.515388,8,2,6.561075,6.561075,0.805078,2.255998,0.281107,0.0,0.0
PENGUIN,16,25,155,8,2,5.206118,6.859274,6.512026,0.0,True,6.466578,8,2,5.206118,6.859274,6.512026,0.0,True,6.466578,8,2,6.512026,6.512026,0.824623,2.269696,0.270108,0.0,0.0
PENGUIN,16,25,156,16,1,7.74503,9.743566,7.142399,0.905339,False,7.186823,16,1,7.74503,9.743566,7.142399,0.905339,False,7.186823,8,2,6.23706,6.23706,0.905339,2.413186,0.314285,0.0,0.0
PENGUIN,16,25,157,4,4,9.612309,12.074782,6.400293,0.301819,False,6.363319,8,2,9.573225,12.354126,6.098474,0.0,True,6.061111,8,2,6.098474,6.098474,0.747207,2.31266,0.301819,0.0,0.0
PENGUIN,16,25,158,4,4,6.6439,8.777853,6.681392,0.304177,False,6.653699,8,2,6.629716,8.930771,6.377216,0.0,True,6.331385,8,2,6.377216,6.377216,0.782958,2.446854,0.304177,0.0,0.0
PENGUIN,16,25,159,4,4,7.068176,9.540837,6.641215,0.33372,False,6.655234,4,4,7.068176,9.540837,6.641215,0.33372,False,6.655234,8,2,6.307495,6.307495,0.802079,2.446872,0.33372,0.0,0.0
PENGUIN,16,25,160,4,4,7.930171,10.080714,6.559586,0.327172,False,6.566603,4,4,7.930171,10.080714,6.559586,0.327172,False,6.566603,8,2,6.232414,6.232414,0.781971,2.436334,0.327172,0.0,0.0
PENGUIN,16,25,161,8,2,6.970474,9.10874,6.344947,0.0,True,6.300561,8,2,6.970474,9.10874,6.344947,0.0,True,6.300561,8,2,6.344947,6.344947,0.810034,2.379267,0.28688,0.0,0.0
PENGUIN,16,25,162,4,4,7.440405,9.801628,6.605966,0.334742,False,6.58165,4,4,7.440405,9.801628,6.605966,0.334742,False,6.58165,8,2,6.271224,6.271224,0.863528,2.382161,0.334742,0.0,0.0
PENGUIN,16,25,163,16,1,5.221166,6.597834,7.381402,0.879409,False,7.407382,16,1,5.221166,6.597834,7.381402,0.879409,False,7.407382,8,2,6.501993,6.501993,0.879409,2.30059,0.297225,0.0,0.0
PENGUIN,16,25,164,4,4,6.159326,7.534934,6.72728,0.304219,False,6.697532,8,2,6.14559,7.563679,6.423061,0.0,True,6.375177,8,2,6.423061,6.423061,0.85784,2.312062,0.304219,0.0,0.0
PENGUIN,16,25,165,8,2,6.604017,8.14459,6.379649,0.0,True,6.340185,8,2,6.604017,8.14459,6.379649,0.0,True,6.340185,8,2,6.379649,6.379649,0.731063,2.262725,0.261216,0.0,0.0
PENGUIN,16,25,166,4,4,4.302495,4.952487,6.903116,0.305417,False,6.865495,8,2,4.301407,5.100572,6.597699,0.0,True,6.541996,8,2,6.597699,6.597699,0.746812,2.33829,0.305417,0.0,0.0
PENGUIN,16,25,167,8,2,6.309567,8.633748,6.407533,0.0,True,6.396595,8,2,6.309567,8.633748,6.407533,0.0,True,6.396595,8,2,6.407533,6.407533,0.780795,2.379881,0.300641,0.0,0.0
PENGUIN,16,25,168,8,2,6.975891,8.407724,6.344434,0.0,True,6.300071,8,2,6.975891,8.407724,6.344434,0.0,True,6.300071,8,2,6.344434,6.344434,0.846883,2.282515,0.299233,0.0,0.0
PENGUIN,16,25,169,8,2,8.566921,11.407134,6.193768,0.0,True,6.156151,8,2,8.566921,11.407134,6.193768,0.0,True,6.156151,8,2,6.193768,6.193768,0.778267,2.377848,0.283368,0.0,0.0
PENGUIN,16,25,170,4,4,8.623174,10.863045,6.493961,0.341658,False,6.488765,4,4,8.623174,10.863045,6.493961,0.341658,False,6.488765,8,2,6.152303,6.152303,0.764565,2.442397,0.341658,0.0,0.0
PENGUIN,16,25,171,4,4,8.109697,10.579089,6.542586,0.305208,False,6.521108,8,2,8.106404,10.655631,6.237378,0.0,True,6.197808,8,2,6.237378,6.237378,0.767295,2.325707,0.305208,0.0,0.0
PENGUIN,16,25,172,8,2,7.444344,9.218628,6.300073,0.0,True,6.257696,8,2,7.444344,9.218628,6.300073,0.0,True,6.257696,8,2,6.300073,6.300073,0.736689,2.25369,0.254298,0.0,0.0
PENGUIN,16,25,173,16,1,6.153802,7.882826,7.293084,0.860284,False,7.341374,8,2,6.042749,7.954827,6.4328,0.0,True,6.39982,8,2,6.4328,6.4328,0.860284,2.237867,0.230843,0.0,0.0
PENGUIN,16,25,174,8,2,5.238465,6.35023,6.508963,0.0,True,6.457233,8,2,5.238465,6.35023,6.508963,0.0,True,6.457233,8,2,6.508963,6.508963,0.832747,2.277116,0.294797,0.0,0.0
PENGUIN,16,25,175,8,2,8.087851,10.369705,6.239135,0.0,True,6.191674,8,2,8.087851,10.369705,6.239135,0.0,True,6.191674,8,2,6.239135,6.239135,0.789992,2.351439,0.277565,0.0,0.0
PENGUIN,16,25,176,16,1,5.569346,6.905574,7.34843,0.881162,False,7.37606,16,1,5.569346,6.905574,7.34843,0.881162,False,7.37606,8,2,6.467268,6.467268,0.881162,2.294504,0.286817,0.0,0.0
PENGUIN,16,25,177,8,2,5.644113,6.685243,6.470549,0.0,True,6.41362,8,2,5.644113,6.685243,6.470549,0.0,True,6.41362,8,2,6.470549,6.470549,0.772825,2.25052,0.256586,0.0,0.0
PENGUIN,16,25,178,8,2,4.599275,5.828567,6.569492,0.0,True,6.515052,8,2,4.599275,5.828567,6.569492,0.0,True,6.515052,8,2,6.569492,6.569492,0.843615,2.293034,0.27388,0.0,0.0
PENGUIN,16,25,179,4,4,6.510379,8.573921,6.694036,0.298868,False,6.657201,8,2,6.440136,8.747636,6.395168,0.0,True,6.35422,8,2,6.395168,6.395168,0.797039,2.439635,0.298868,0.0,0.0
PENGUIN,16,25,180,8,2,4.262611,5.358182,6.601373,0.0,True,6.548547,8,2,4.262611,5.358182,6.601373,0.0,True,6.548547,8,2,6.601373,6.601373,0.777556,2.305722,0.25737,0.0,0.0
PENGUIN,16,25,181,8,2,7.343325,9.096252,6.309639,0.0,True,6.268915,8,2,7.343325,9.096252,6.309639,0.0,True,6.268915,8,2,6.309639,6.309639,0.787364,2.278487,0.235588,0.0,0.0
PENGUIN,16,25,182,8,2,3.952632,4.961336,6.630727,0.0,True,6.588874,8,2,3.952632,4.961336,6.630727,0.0,True,6.588874,8,2,6.630727,6.630727,0.767479,2.311196,0.247977,0.0,0.0
PENGUIN,16,25,183,4,4,7.29551,10.16796,6.619687,0.360126,False,6.598281,4,4,7.29551,10.16796,6.619687,0.360126,False,6.598281,8,2,6.259561,6.259561,0.82692,2.512072,0.360126,0.0,0.0
PENGUIN,16,25,184,8,2,5.251081,6.386866,6.507768,0.0,True,6.45015,8,2,5.251081,6.386866,6.507768,0.0,True,6.45015,8,2,6.507768,6.507768,0.79899,2.275266,0.286478,0.0,0.0
PENGUIN,16,25,185,4,4,7.563012,8.984808,6.594355,0.324325,False,6.544937,4,4,7.563012,8.984808,6.594355,0.324325,False,6.544937,8,2,6.27003,6.27003,0.842668,2.440952,0.324325,0.0,0.0
PENGUIN,16,25,186,4,4,5.919245,7.548884,6.750015,0.349729,False,6.719249,4,4,5.919245,7.548884,6.750015,0.349729,False,6.719249,8,2,6.400285,6.400285,0.785674,2.377277,0.349729,0.0,0.0
PENGUIN,16,25,187,8,2,6.812093,8.073012,6.359945,0.0,True,6.321372,8,2,6.812093,8.073012,6.359945,0.0,True,6.321372,8,2,6.359945,6.359945,0.854855,2.307271,0.301713,0.0,0.0
PENGUIN,16,25,188,8,2,4.897169,5.76119,6.541283,0.0,True,6.494451,8,2,4.897169,5.76119,6.541283,0.0,True,6.494451,8,2,6.541283,6.541283,0.801859,2.255098,0.294102,0.0,0.0
PENGUIN,16,25,189,8,2,6.336536,8.500957,6.404979,0.0,True,6.350686,8,2,6.336536,8.500957,6.404979,0.0,True,6.350686,8,2,6.404979,6.404979,0.82438,2.343194,0.275533,0.0,0.0
PENGUIN,16,25,190,8,2,5.286469,6.382924,6.504417,0.0,True,6.45289,8,2,5.286469,6.382924,6.504417,0.0,True,6.45289,8,2,6.504417,6.504417,0.787236,2.319283,0.292931,0.0,0.0
PENGUIN,16,25,191,8,2,6.107367,7.789047,6.426681,0.0,True,6.377242,8,2,6.107367,7.789047,6.426681,0.0,True,6.377242,8,2,6.426681,6.426681,0.761495,2.344876,0.267953,0.0,0.0
PENGUIN,16,25,192,8,2,7.666091,9.400518,6.279074,0.0,True,6.237637,8,2,7.666091,9.400518,6.279074,0.0,True,6.237637,8,2,6.279074,6.279074,0.774895,2.379101,0.246402,0.0,0.0
PENGUIN,16,25,193,4,4,5.030596,6.047921,6.834167,0.311576,False,6.814918,4,4,5.030596,6.047921,6.834167,0.311576,False,6.814918,8,2,6.522591,6.522591,0.830321,2.322669,0.311576,0.0,0.0
PENGUIN,16,25,194,4,4,5.137703,6.221117,6.824024,0.306233,False,6.796879,4,4,5.137703,6.221117,6.824024,0.306233,False,6.796879,8,2,6.517791,6.517791,0.863225,2.281658,0.306233,0.0,0.0
PENGUIN,16,25,195,4,4,6.513232,8.742822,6.693766,0.292155,False,6.685038,8,2,6.372099,8.857224,6.401611,0.0,True,6.37613,8,2,6.401611,6.401611,0.786641,2.389194,0.292155,0.0,0.0
PENGUIN,16,25,196,8,2,5.095902,6.173649,6.522463,0.0,True,6.470128,8,2,5.095902,6.173649,6.522463,0.0,True,6.470128,8,2,6.522463,6.522463,0.809847,2.268403,0.279843,0.0,0.0
PENGUIN,16,25,197,4,4,8.358633,10.926373,6.519012,0.309348,False,6.513898,4,4,8.358633,10.926373,6.519012,0.309348,False,6.513898,8,2,6.209664,6.209664,0.752277,2.406129,0.309348,0.0,0.0
PENGUIN,16,25,198,4,4,8.27201,10.973858,6.527215,0.314696,False,6.506425,4,4,8.27201,10.973858,6.527215,0.314696,False,6.506425,8,2,6.212519,6.212519,0.835417,2.447199,0.314696,0.0,0.0
PENGUIN,16,25,199,4,4,7.469443,9.736129,6.603216,0.31988,False,6.585553,4,4,7.469443,9.736129,6.603216,0.31988,False,6.585553,8,2,6.283336,6.283336,0.824538,2.437619,0.31988,0.0,0.0
PENGUIN,16,50,0,8,2,5.721829,6.736618,6.540738,0.0,True,6.51483,8,2,5.721829,6.736618,6.540738,0.0,True,6.51483,8,2,6.540738,6.540738,0.815505,2.275765,0.330993,0.0,0.0
PENGUIN,16,50,1,8,2,7.659078,9.328034,6.135456,0.0,True,6.096968,8,2,7.659078,9.328034,6.135456,0.0,True,6.096968,8,2,6.135456,6.135456,0.839029,2.357959,0.262292,0.0,0.0
PENGUIN,16,50,2,8,2,5.625865,6.518609,6.560814,0.0,True,6.527548,8,2,5.625865,6.518609,6.560814,0.0,True,6.527548,8,2,6.560814,6.560814,0.766647,2.286803,0.301287,0.0,0.0
PENGUIN,16,50,3,8,2,4.978137,5.696465,6.696322,0.0,True,6.635123,8,2,4.978137,5.696465,6.696322,0.0,True,6.635123,8,2,6.696322,6.696322,0.844399,2.131662,0.245104,0.0,0.0
PENGUIN,16,50,4,8,2,5.260601,6.034346,6.637229,0.0,True,6.57404,8,2,5.260601,6.034346,6.637229,0.0,True,6.57404,8,2,6.637229,6.637229,0.542373,2.177408,0.176089,0.0,0.0
PENGUIN,16,50,5,8,2,6.86541,8.185375,6.301495,0.0,True,6.258687,8,2,6.86541,8.185375,6.301495,0.0,True,6.258687,8,2,6.301495,6.301495,0.835081,2.327261,0.220899,0.0,0.0
PENGUIN,16,50,6,4,4,5.73457,6.835441,6.87555,0.332989,False,6.834199,8,2,5.713111,6.906052,6.542562,0.0,True,6.483409,8,2,6.542562,6.542562,0.824022,2.423776,0.332989,0.0,0.0
PENGUIN,16,50,7,8,2,7.488022,8.974985,6.171241,0.0,True,6.125455,8,2,7.488022,8.974985,6.171241,0.0,True,6.125455,8,2,6.171241,6.171241,0.684863,2.383966,0.305851,0.0,0.0
PENGUIN,16,50,8,8,2,6.412792,7.774078,6.396185,0.0,True,6.325158,8,2,6.412792,7.774078,6.396185,0.0,True,6.325158,8,2,6.396185,6.396185,0.892018,2.251437,0.203669,0.0,0.0
PENGUIN,16,50,9,8,2,5.713547,6.568744,6.542471,0.0,True,6.476259,8,2,5.713547,6.568744,6.542471,0.0,True,6.476259,8,2,6.542471,6.542471,0.942567,2.258895,0.279209,0.0,0.0
PENGUIN,16,50,10,8,2,6.64471,7.963339,6.347667,0.0,True,6.300261,8,2,6.64471,7.963339,6.347667,0.0,True,6.300261,8,2,6.347667,6.347667,0.83688,2.322873,0.222553,0.0,0.0
PENGUIN,16,50,11,8,2,7.31974,8.872856,6.206447,0.0,True,6.159299,8,2,7.31974,8.872856,6.206447,0.0,True,6.159299,8,2,6.206447,6.206447,0.74504,2.136859,0.259594,0.0,0.0
PENGUIN,16,50,12,8,2,6.353612,7.732107,6.408566,0.0,True,6.403304,8,2,6.353612,7.732107,6.408566,0.0,True,6.403304,8,2,6.408566,6.408566,0.814244,2.276054,0.327519,0.0,0.0
PENGUIN,16,50,13,8,2,7.401397,9.008953,6.189364,0.0,True,6.16926,8,2,7.401397,9.008953,6.189364,0.0,True,6.16926,8,2,6.189364,6.189364,0.831029,2.337038,0.21948,0.0,0.0
PENGUIN,16,50,14,8,2,7.706739,9.357951,6.125485,0.0,True,6.044333,8,2,7.706739,9.357951,6.125485,0.0,True,6.044333,8,2,6.125485,6.125485,0.802854,2.225366,0.23681,0.0,0.0
PENGUIN,16,50,15,8,2,7.418493,9.0752,6.185787,0.0,True,6.158612,8,2,7.418493,9.0752,6.185787,0.0,True,6.158612,8,2,6.185787,6.185787,0.821859,2.380126,0.267831,0.0,0.0
PENGUIN,16,50,16,8,2,6.926462,8.358635,6.288723,0.0,True,6.258996,8,2,6.926462,8.358635,6.288723,0.0,True,6.258996,8,2,6.288723,6.288723,0.827109,2.369634,0.286601,0.0,0.0
PENGUIN,16,50,17,8,2,6.709883,8.069201,6.334032,0.0,True,6.301774,8,2,6.709883,8.069201,6.334032,0.0,True,6.301774,8,2,6.334032,6.334032,0.872181,2.350858,0.318139,0.0,0.0
PENGUIN,16,50,18,8,2,5.241638,6.113435,6.641196,0.0,True,6.577812,8,2,5.241638,6.113435,6.641196,0.0,True,6.577812,8,2,6.641196,6.641196,0.822493,2.337366,0.300282,0.0,0.0
PENGUIN,16,50,19,8,2,6.6348,7.728597,6.34974,0.0,True,6.331778,8,2,6.6348,7.728597,6.34974,0.0,True,6.331778,8,2,6.34974,6.34974,0.792968,2.3915,0.274534,0.0,0.0
PENGUIN,16,50,20,8,2,5.599326,6.623648,6.566366,0.0,True,6.521886,8,2,5.599326,6.623648,6.566366,0.0,True,6.521886,8,2,6.566366,6.566366,0.795801,2.225265,0.282562,0.0,0.0
PENGUIN,16,50,21,8,2,7.372647,8.945727,6.195378,0.0,True,6.145596,8,2,7.372647,8.945727,6.195378,0.0,True,6.145596,8,2,6.195378,6.195378,0.804827,2.254006,0.315651,0.0,0.0
PENGUIN,16,50,22,8,2,7.757144,9.660289,6.11494,0.0,True,6.06471,8,2,7.757144,9.660289,6.11494,0.0,True,6.06471,8,2,6.11494,6.11494,0.750737,2.315669,0.22044,0.0,0.0
PENGUIN,16,50,23,8,2,7.086585,8.593448,6.255224,0.0,True,6.232097,8,2,7.086585,8.593448,6.255224,0.0,True,6.232097,8,2,6.255224,6.255224,0.815152,2.418426,0.270379,0.0,0.0
PENGUIN,16,50,24,4,4,8.026876,9.594633,6.395988,0.327989,False,6.394725,8,2,7.981517,9.627945,6.068,0.0,True,6.048301,8,2,6.068,6.068,0.837997,2.522162,0.327989,0.0,0.0
PENGUIN,16,50,25,8,2,5.901905,7.097894,6.503065,0.0,True,6.456621,8,2,5.901905,7.097894,6.503065,0.0,True,6.456621,8,2,6.503065,6.503065,0.713851,2.244106,0.286648,0.0,0.0
PENGUIN,16,50,26,8,2,7.042038,8.29716,6.264544,0.0,True,6.223273,8,2,7.042038,8.29716,6.264544,0.0,True,6.223273,8,2,6.264544,6.264544,0.906034,2.211405,0.23685,0.0,0.0
PENGUIN,16,50,27,8,2,5.504231,6.27424,6.586261,0.0,True,6.522555,8,2,5.504231,6.27424,6.586261,0.0,True,6.522555,8,2,6.586261,6.586261,0.7951,2.395691,0.3173,0.0,0.0
PENGUIN,16,50,28,8,2,6.288614,7.244307,6.422164,0.0,True,6.378226,8,2,6.288614,7.244307,6.422164,0.0,True,6.378226,8,2,6.422164,6.422164,0.773768,2.342611,0.292882,0.0,0.0
PENGUIN,16,50,29,4,4,6.389507,7.489826,6.738534,0.368592,False,6.705274,4,4,6.389507,7.489826,6.738534,0.368592,False,6.705274,8,2,6.369943,6.369943,0.803537,2.537128,0.368592,0.0,0.0
PENGUIN,16,50,30,8,2,6.254504,7.368027,6.4293,0.0,True,6.36917,8,2,6.254504,7.368027,6.4293,0.0,True,6.36917,8,2,6.4293,6.4293,0.798838,2.348651,0.228819,0.0,0.0
PENGUIN,16,50,31,8,2,7.154849,8.553758,6.240943,0.0,True,6.188649,8,2,7.154849,8.553758,6.240943,0.0,True,6.188649,8,2,6.240943,6.240943,0.833773,2.406284,0.274221,0.0,0.0
PENGUIN,16,50,32,8,2,5.857299,6.912058,6.512397,0.0,True,6.462413,8,2,5.857299,6.912058,6.512397,0.0,True,6.462413,8,2,6.512397,6.512397,0.774112,2.257919,0.238201,0.0,0.0
PENGUIN,16,50,33,8,2,5.455826,6.589408,6.596387,0.0,True,6.550822,8,2,5.455826,6.589408,6.596387,0.0,True,6.550822,8,2,6.596387,6.596387,0.777346,2.283102,0.285753,0.0,0.0
PENGUIN,16,50,34,8,2,7.474103,9.073196,6.174153,0.0,True,6.1564,8,2,7.474103,9.073196,6.174153,0.0,True,6.1564,8,2,6.174153,6.174153,0.772911,2.51248,0.263544,0.0,0.0
PENGUIN,16,50,35,8,2,5.049652,5.874996,6.681361,0.0,True,6.649868,8,2,5.049652,5.874996,6.681361,0.0,True,6.649868,8,2,6.681361,6.681361,0.838819,2.223021,0.226483,0.0,0.0
PENGUIN,16,50,36,4,4,7.640581,9.259081,6.476803,0.387341,False,6.434746,4,4,7.640581,9.259081,6.476803,0.387341,False,6.434746,8,2,6.089462,6.089462,0.858971,2.451273,0.387341,0.0,0.0
PENGUIN,16,50,37,8,2,7.62068,9.157199,6.143489,0.0,True,6.1185,8,2,7.62068,9.157199,6.143489,0.0,True,6.1185,8,2,6.143489,6.143489,0.856285,2.411332,0.218807,0.0,0.0
PENGUIN,16,50,38,8,2,7.811332,9.444892,6.103604,0.0,True,6.074138,8,2,7.811332,9.444892,6.103604,0.0,True,6.074138,8,2,6.103604,6.103604,0.784184,2.22812,0.294625,0.0,0.0
PENGUIN,16,50,39,8,2,7.464848,9.321632,6.17609,0.0,True,6.141173,8,2,7.464848,9.321632,6.17609,0.0,True,6.141173,8,2,6.17609,6.17609,0.77357,2.528762,0.28037,0.0,0.0
PENGUIN,16,50,40,8,2,8.287136,9.946906,6.004063,0.0,True,5.959011,8,2,8.287136,9.946906,6.004063,0.0,True,5.959011,8,2,6.004063,6.004063,0.829366,2.476728,0.250521,0.0,0.0
PENGUIN,16,50,41,8,2,6.149177,7.498181,6.451335,0.0,True,6.438119,8,2,6.149177,7.498181,6.451335,0.0,True,6.438119,8,2,6.451335,6.451335,0.734307,2.262915,0.183179,0.0,0.0
PENGUIN,16,50,42,8,2,5.914046,6.891725,6.500525,0.0,True,6.444066,8,2,5.914046,6.891725,6.500525,0.0,True,6.444066,8,2,6.500525,6.500525,0.796937,2.434237,0.270121,0.0,0.0
PENGUIN,16,50,43,4,4,5.607291,6.55627,6.902178,0.330486,False,6.879146,8,2,5.573869,6.567236,6.571692,0.0,True,6.526984,8,2,6.571692,6.571692,0.775121,2.329342,0.330486,0.0,0.0
PENGUIN,16,50,44,8,2,6.091071,7.081224,6.463491,0.0,True,6.389499,8,2,6.091071,7.081224,6.463491,0.0,True,6.389499,8,2,6.463491,6.463491,0.826586,2.238421,0.237592,0.0,0.0
PENGUIN,16,50,45,8,2,5.657524,6.95126,6.554191,0.0,True,6.495089,8,2,5.657524,6.95126,6.554191,0.0,True,6.495089,8,2,6.554191,6.554191,0.75926,2.322663,0.265199,0.0,0.0
PENGUIN,16,50,46,8,2,6.814893,8.410593,6.312064,0.0,True,6.256758,8,2,6.814893,8.410593,6.312064,0.0,True,6.256758,8,2,6.312064,6.312064,0.723616,2.601815,0.262479,0.0,0.0
PENGUIN,16,50,47,8,2,4.37721,5.182783,6.822039,0.0,True,6.76761,8,2,4.37721,5.182783,6.822039,0.0,True,6.76761,8,2,6.822039,6.822039,0.9525,2.286429,0.315479,0.0,0.0
